Age,City,Economic Status,Profession,Most Used Pokemon Type,Average Pokemon Level,PokéBall Usage,Win Ratio,Battle Strategy,Number of Migrations,Rare Item Holder,Team Rocket
24,Lavender Town,Low,Scientist,Electric,52,MasterBall,73,Aggressive,5,FALSE,
65,Celadon City,Low,Scientist,Ice,66,DuskBall,30,Unpredictable,19,FALSE,
33,Pallet Town,Middle,Gym Leader Assistant,Dragon,91,DuskBall,31,Unpredictable,0,FALSE,
62,Viridian City,Middle,Biker,Ice,34,MasterBall,62,Aggressive,1,FALSE,
59,Saffron City,Low,Daycare Worker,Dark,77,UltraBall,82,Unpredictable,5,FALSE,
27,Cinnabar Island,High,Daycare Worker,Ground,72,DarkBall,57,Defensive,3,FALSE,
13,Pewter City,Middle,Casino Worker,Flying,30,NetBall,60,Defensive,0,FALSE,
31,Fuchsia City,Middle,Rocket Grunt,Grass,10,HealBall,21,Defensive,12,FALSE,
14,Cinnabar Island,Low,Nurse,Ground,66,PokéBall,49,Defensive,19,FALSE,
31,Viridian City,Middle,Casino Worker,Flying,50,DarkBall,33,Aggressive,6,FALSE,
37,Celadon City,Middle,Black Market Dealer,Grass,72,UltraBall,67,Aggressive,21,FALSE,
34,Cerulean City,Low,Scientist,Ghost,89,NetBall,57,Aggressive,19,FALSE,
11,Saffron City,Middle,Nurse,Flying,98,NetBall,38,Unpredictable,16,FALSE,
70,Pallet Town,Middle,Casino Worker,Dark,31,LuxuryBall,26,Unpredictable,16,FALSE,
12,Pallet Town,Low,Champion,Fairy,84,UltraBall,36,Unpredictable,5,FALSE,
58,Cerulean City,High,Underground Battler,Grass,68,HealBall,47,Aggressive,7,FALSE,
40,Fuchsia City,Low,Biker,Ghost,17,PokéBall,59,Unpredictable,5,FALSE,
53,Viridian City,Low,Rocket Grunt,Dark,38,NetBall,79,Unpredictable,6,FALSE,
19,Viridian City,Low,Fisherman,Rock,38,NetBall,48,Unpredictable,13,FALSE,
70,Fuchsia City,Low,Gym Leader Assistant,Dark,48,LuxuryBall,66,Aggressive,25,FALSE,
36,Celadon City,Middle,Daycare Worker,Fairy,68,UltraBall,45,Unpredictable,13,FALSE,
36,Pallet Town,Low,Rocket Grunt,Dark,97,HealBall,64,Unpredictable,3,FALSE,
17,Viridian City,High,Underground Battler,Bug,68,UltraBall,66,Aggressive,19,FALSE,
66,Pallet Town,Middle,Scientist,Grass,28,HealBall,32,Aggressive,15,FALSE,
56,Cinnabar Island,Middle,Fisherman,Poison,31,HealBall,67,Defensive,14,FALSE,
45,Lavender Town,Middle,Elite Trainer,Fighting,85,NetBall,37,Unpredictable,20,FALSE,
22,Lavender Town,Middle,Gym Leader Assistant,Bug,87,LuxuryBall,43,Defensive,11,FALSE,
55,Celadon City,Low,Fisherman,Bug,35,TimerBall,59,Aggressive,7,FALSE,
38,Cerulean City,Middle,Gym Leader Assistant,Poison,16,MasterBall,67,Aggressive,12,TRUE,
10,Pallet Town,Middle,Elite Trainer,Water,81,UltraBall,57,Aggressive,10,FALSE,
22,Saffron City,Middle,Elite Trainer,Water,33,UltraBall,73,Aggressive,24,FALSE,
39,Pallet Town,Middle,Scientist,Fighting,18,TimerBall,74,Unpredictable,3,FALSE,
53,Pewter City,Low,Gym Leader Assistant,Grass,35,PokéBall,34,Defensive,24,FALSE,
21,Cinnabar Island,Middle,Scientist,Grass,8,UltraBall,35,Defensive,22,TRUE,
66,Viridian City,Low,Casino Worker,Dragon,51,DarkBall,27,Unpredictable,14,FALSE,
14,Lavender Town,Middle,Scientist,Dark,29,UltraBall,61,Defensive,5,FALSE,
65,Saffron City,High,Police Officer,Bug,92,UltraBall,72,Aggressive,13,FALSE,
27,Pewter City,Middle,Biker,Electric,95,LuxuryBall,72,Unpredictable,22,FALSE,
15,Celadon City,Middle,Fisherman,Psychic,24,DarkBall,36,Defensive,1,FALSE,
58,Pewter City,Middle,Police Officer,Dragon,48,GreatBall,66,Aggressive,9,FALSE,
15,Fuchsia City,Middle,Champion,Fairy,9,HealBall,74,Unpredictable,22,FALSE,
45,Cinnabar Island,Middle,Daycare Worker,Fairy,43,HealBall,51,Defensive,7,FALSE,
33,Celadon City,Low,Gym Leader Assistant,Bug,69,GreatBall,48,Defensive,3,FALSE,
47,Vermilion City,Low,Gym Leader Assistant,Normal,87,MasterBall,70,Unpredictable,7,FALSE,
37,Pallet Town,Middle,Elite Trainer,Ghost,64,GreatBall,23,Defensive,15,FALSE,
34,Lavender Town,Middle,Elite Trainer,Fairy,46,MasterBall,45,Defensive,9,FALSE,
51,Cerulean City,Middle,Police Officer,Bug,25,HealBall,33,Unpredictable,22,FALSE,
30,Cerulean City,Low,Biker,Fairy,66,DarkBall,82,Aggressive,8,FALSE,
35,Vermilion City,Middle,Underground Battler,Poison,72,MasterBall,20,Aggressive,2,FALSE,
41,Viridian City,Middle,Fisherman,Flying,73,LuxuryBall,29,Aggressive,10,FALSE,
55,Cerulean City,Low,Elite Trainer,Water,37,MasterBall,74,Unpredictable,6,FALSE,
21,Pewter City,Middle,Breeder,Fighting,17,DarkBall,44,Defensive,11,FALSE,
25,Vermilion City,High,Black Market Dealer,Dark,53,HealBall,56,Unpredictable,15,FALSE,
14,Lavender Town,Low,Black Market Dealer,Rock,24,PokéBall,76,Unpredictable,1,FALSE,
38,Celadon City,Middle,Nurse,Dark,29,PokéBall,45,Aggressive,25,FALSE,
17,Saffron City,Middle,PokéMart Seller,Fighting,67,PokéBall,65,Defensive,6,FALSE,
21,Vermilion City,Middle,Nurse,Dark,76,PokéBall,79,Unpredictable,11,FALSE,
57,Pewter City,Middle,Casino Worker,Flying,35,TimerBall,78,Aggressive,13,FALSE,
26,Celadon City,Middle,Breeder,Ground,62,UltraBall,71,Unpredictable,5,FALSE,
20,Cerulean City,High,Researcher,Poison,7,MasterBall,43,Defensive,17,FALSE,
43,Pallet Town,High,Casino Worker,Fire,46,DuskBall,49,Unpredictable,6,TRUE,
58,Saffron City,Low,Black Market Dealer,Dragon,65,TimerBall,72,Aggressive,19,FALSE,
67,Lavender Town,Low,Black Market Dealer,Ground,11,LuxuryBall,44,Aggressive,10,FALSE,
68,Vermilion City,Middle,Scientist,Poison,22,UltraBall,77,Aggressive,10,FALSE,
10,Cerulean City,Low,Biker,Fighting,70,TimerBall,42,Unpredictable,10,FALSE,
35,Cerulean City,Low,Breeder,Dragon,90,NetBall,73,Aggressive,22,FALSE,
14,Cinnabar Island,High,Nurse,Grass,62,MasterBall,76,Aggressive,13,FALSE,
14,Cerulean City,Low,Gym Leader Assistant,Fire,6,GreatBall,63,Aggressive,22,FALSE,
28,Fuchsia City,Middle,PokéMart Seller,Dragon,22,UltraBall,50,Aggressive,17,FALSE,
62,Pallet Town,Low,Biker,Water,32,DuskBall,85,Aggressive,24,FALSE,
33,Fuchsia City,Middle,Researcher,Fairy,60,DarkBall,59,Unpredictable,5,FALSE,
11,Celadon City,Middle,PokéMart Seller,Ground,81,LuxuryBall,26,Aggressive,12,FALSE,
35,Pallet Town,Low,Fisherman,Poison,44,NetBall,62,Aggressive,22,FALSE,
30,Cerulean City,Low,Biker,Water,44,TimerBall,63,Defensive,6,FALSE,
46,Fuchsia City,Middle,Nurse,Fire,70,GreatBall,24,Unpredictable,8,FALSE,
49,Pallet Town,Low,Researcher,Rock,48,MasterBall,76,Defensive,8,FALSE,
37,Cinnabar Island,High,Champion,Poison,69,HealBall,87,Unpredictable,21,FALSE,
32,Lavender Town,Middle,Elite Trainer,Rock,13,DarkBall,27,Defensive,9,FALSE,
60,Cinnabar Island,Middle,Champion,Fairy,63,NetBall,78,Aggressive,16,FALSE,
18,Fuchsia City,High,Champion,Ghost,9,DarkBall,50,Defensive,15,FALSE,
47,Cinnabar Island,Middle,Police Officer,Fairy,28,TimerBall,68,Aggressive,18,FALSE,
39,Vermilion City,Middle,PokéMart Seller,Bug,10,DuskBall,28,Unpredictable,21,FALSE,
68,Lavender Town,High,Gym Leader Assistant,Poison,71,GreatBall,32,Unpredictable,16,FALSE,
46,Vermilion City,Middle,Underground Battler,Ghost,48,PokéBall,37,Aggressive,21,FALSE,
63,Cinnabar Island,Low,Gym Leader Assistant,Fairy,5,UltraBall,55,Defensive,8,FALSE,
65,Viridian City,Low,Breeder,Fire,41,HealBall,37,Defensive,20,FALSE,
13,Viridian City,Middle,Champion,Ice,7,GreatBall,50,Unpredictable,23,FALSE,
21,Pallet Town,Middle,Breeder,Flying,61,DuskBall,58,Aggressive,19,FALSE,
22,Saffron City,Low,Rocket Grunt,Water,19,TimerBall,26,Aggressive,18,FALSE,
64,Cerulean City,Low,PokéMart Seller,Grass,43,PokéBall,40,Defensive,30,FALSE,
61,Pallet Town,Low,Scientist,Ice,44,DuskBall,72,Unpredictable,14,FALSE,
66,Vermilion City,Middle,Champion,Bug,22,TimerBall,73,Unpredictable,14,FALSE,
28,Pallet Town,Low,Scientist,Rock,17,DuskBall,41,Aggressive,9,FALSE,
51,Saffron City,Low,Daycare Worker,Ghost,47,MasterBall,78,Unpredictable,23,FALSE,
37,Cinnabar Island,Middle,Champion,Poison,81,PokéBall,49,Unpredictable,21,FALSE,
37,Pallet Town,Middle,Underground Battler,Dark,51,MasterBall,33,Defensive,3,TRUE,
31,Pewter City,High,Daycare Worker,Rock,50,HealBall,77,Unpredictable,8,FALSE,
61,Cinnabar Island,Low,Fisherman,Fire,46,LuxuryBall,85,Unpredictable,9,FALSE,
65,Lavender Town,Low,Black Market Dealer,Electric,59,DuskBall,84,Unpredictable,22,FALSE,
31,Celadon City,Middle,Gym Leader Assistant,Dark,13,MasterBall,47,Aggressive,12,FALSE,
60,Lavender Town,Middle,PokéMart Seller,Ice,22,GreatBall,49,Defensive,13,FALSE,
16,Pewter City,Middle,Casino Worker,Fighting,54,HealBall,61,Aggressive,15,FALSE,
34,Saffron City,Middle,Underground Battler,Ice,77,LuxuryBall,54,Defensive,9,TRUE,
68,Vermilion City,Middle,Daycare Worker,Normal,56,PokéBall,70,Aggressive,2,FALSE,
38,Pewter City,High,Daycare Worker,Fighting,90,LuxuryBall,37,Unpredictable,24,FALSE,
32,Celadon City,Low,Biker,Grass,26,DarkBall,57,Unpredictable,16,TRUE,
15,Vermilion City,Middle,Breeder,Rock,31,DuskBall,44,Aggressive,12,FALSE,
53,Fuchsia City,Middle,Casino Worker,Dark,20,HealBall,63,Defensive,1,FALSE,
24,Vermilion City,Middle,Breeder,Water,64,TimerBall,34,Defensive,7,FALSE,
30,Vermilion City,Low,Scientist,Steel,68,MasterBall,41,Defensive,25,FALSE,
49,Cinnabar Island,Low,Casino Worker,Psychic,72,DarkBall,35,Defensive,24,FALSE,
47,Celadon City,Low,PokéMart Seller,Psychic,93,NetBall,79,Aggressive,20,FALSE,
50,Cinnabar Island,Low,Daycare Worker,Electric,37,LuxuryBall,37,Aggressive,8,FALSE,
57,Cinnabar Island,Low,Elite Trainer,Fairy,83,LuxuryBall,83,Aggressive,10,FALSE,
58,Pallet Town,Middle,Daycare Worker,Bug,70,UltraBall,66,Aggressive,2,FALSE,
16,Viridian City,Middle,Elite Trainer,Dragon,93,NetBall,78,Aggressive,5,FALSE,
33,Pewter City,Middle,Biker,Dragon,75,GreatBall,61,Aggressive,15,FALSE,
25,Saffron City,Low,Black Market Dealer,Steel,20,UltraBall,44,Unpredictable,17,FALSE,
53,Viridian City,Middle,Breeder,Psychic,47,GreatBall,31,Defensive,17,TRUE,
58,Pewter City,Middle,Police Officer,Poison,68,PokéBall,84,Aggressive,15,FALSE,
39,Lavender Town,High,Rocket Grunt,Psychic,18,DarkBall,42,Aggressive,19,FALSE,
31,Saffron City,Middle,Researcher,Fighting,31,PokéBall,43,Aggressive,18,FALSE,
29,Lavender Town,Low,Casino Worker,Fire,41,DarkBall,66,Defensive,21,FALSE,
28,Cinnabar Island,Middle,Daycare Worker,Fighting,38,DarkBall,76,Unpredictable,22,FALSE,
51,Vermilion City,Low,Casino Worker,Poison,40,GreatBall,52,Aggressive,7,FALSE,
16,Pewter City,Middle,PokéMart Seller,Electric,47,MasterBall,69,Defensive,0,FALSE,
31,Celadon City,Middle,PokéMart Seller,Flying,38,MasterBall,32,Defensive,18,FALSE,
20,Viridian City,Middle,Casino Worker,Ground,62,TimerBall,28,Defensive,11,FALSE,
28,Pallet Town,Middle,Casino Worker,Psychic,23,NetBall,55,Unpredictable,13,FALSE,
57,Cinnabar Island,Middle,Police Officer,Psychic,64,LuxuryBall,58,Aggressive,20,FALSE,
41,Saffron City,Middle,Daycare Worker,Ghost,86,HealBall,65,Defensive,16,FALSE,
53,Fuchsia City,Middle,Breeder,Fire,17,GreatBall,78,Unpredictable,11,FALSE,
12,Pallet Town,Low,Researcher,Bug,6,DarkBall,37,Unpredictable,0,FALSE,
12,Viridian City,Low,Casino Worker,Steel,38,DarkBall,26,Unpredictable,1,FALSE,
19,Pallet Town,Low,Scientist,Ice,64,GreatBall,39,Aggressive,7,FALSE,
49,Cerulean City,High,Black Market Dealer,Grass,6,DuskBall,66,Defensive,12,FALSE,
42,Saffron City,Middle,Scientist,Fairy,28,LuxuryBall,57,Aggressive,10,FALSE,
42,Vermilion City,Middle,Biker,Ice,38,UltraBall,22,Unpredictable,18,FALSE,
25,Cerulean City,High,Fisherman,Ghost,37,PokéBall,46,Defensive,23,FALSE,
36,Vermilion City,Middle,Casino Worker,Dark,6,TimerBall,85,Aggressive,16,FALSE,
47,Lavender Town,Middle,Black Market Dealer,Grass,51,UltraBall,50,Unpredictable,20,FALSE,
51,Pallet Town,Low,Daycare Worker,Water,43,MasterBall,56,Unpredictable,13,FALSE,
15,Saffron City,Low,PokéMart Seller,Electric,61,HealBall,69,Aggressive,5,FALSE,
48,Lavender Town,Low,Fisherman,Fighting,77,NetBall,27,Defensive,9,FALSE,
32,Viridian City,High,Researcher,Steel,59,PokéBall,70,Defensive,22,FALSE,
25,Saffron City,Low,Nurse,Dragon,43,MasterBall,67,Unpredictable,23,FALSE,
57,Pallet Town,Low,Daycare Worker,Fairy,87,GreatBall,62,Unpredictable,4,TRUE,
13,Pewter City,Middle,Breeder,Rock,18,TimerBall,83,Defensive,13,FALSE,
16,Fuchsia City,Middle,Nurse,Water,44,TimerBall,26,Defensive,5,FALSE,
38,Pallet Town,Middle,Elite Trainer,Water,58,NetBall,35,Aggressive,5,FALSE,
64,Celadon City,High,Elite Trainer,Electric,25,DuskBall,84,Defensive,25,FALSE,
27,Cinnabar Island,Middle,Scientist,Water,50,HealBall,27,Aggressive,24,FALSE,
23,Cinnabar Island,High,PokéMart Seller,Water,92,DuskBall,67,Unpredictable,12,FALSE,
23,Saffron City,Middle,Rocket Grunt,Grass,61,NetBall,44,Defensive,22,FALSE,
49,Celadon City,Low,Nurse,Dark,64,PokéBall,61,Aggressive,3,FALSE,
55,Saffron City,Middle,Rocket Grunt,Dragon,25,PokéBall,63,Unpredictable,6,FALSE,
54,Cinnabar Island,Low,Fisherman,Ice,65,GreatBall,79,Aggressive,17,FALSE,
58,Cerulean City,High,Gym Leader Assistant,Dark,57,UltraBall,62,Defensive,15,FALSE,
21,Cinnabar Island,Low,Researcher,Fire,72,PokéBall,67,Defensive,13,FALSE,
50,Pallet Town,Low,Champion,Dragon,75,NetBall,74,Aggressive,2,FALSE,
63,Saffron City,Middle,Underground Battler,Water,51,PokéBall,32,Aggressive,10,FALSE,
30,Saffron City,Middle,Elite Trainer,Flying,6,MasterBall,21,Aggressive,22,FALSE,
35,Lavender Town,Middle,PokéMart Seller,Ghost,83,GreatBall,64,Aggressive,10,FALSE,
42,Saffron City,Low,Casino Worker,Ghost,17,MasterBall,60,Unpredictable,21,FALSE,
45,Cerulean City,Low,Rocket Grunt,Electric,32,HealBall,26,Defensive,4,FALSE,
39,Pallet Town,Low,Rocket Grunt,Flying,61,DarkBall,76,Aggressive,6,FALSE,
47,Lavender Town,Middle,Biker,Electric,75,GreatBall,66,Aggressive,5,TRUE,
65,Celadon City,Low,Casino Worker,Ghost,85,NetBall,55,Defensive,17,FALSE,
60,Pewter City,Middle,Elite Trainer,Ice,52,TimerBall,66,Defensive,0,FALSE,
29,Cinnabar Island,Middle,Underground Battler,Ground,39,GreatBall,31,Unpredictable,21,FALSE,
30,Vermilion City,Middle,Daycare Worker,Ice,87,HealBall,33,Aggressive,7,FALSE,
22,Saffron City,Low,Police Officer,Ghost,75,HealBall,34,Defensive,3,FALSE,
60,Vermilion City,High,Rocket Grunt,Normal,81,MasterBall,75,Defensive,0,FALSE,
18,Lavender Town,Middle,Nurse,Psychic,8,TimerBall,53,Unpredictable,10,FALSE,
29,Fuchsia City,Middle,Champion,Fairy,39,HealBall,68,Unpredictable,19,FALSE,
21,Pallet Town,Middle,Gym Leader Assistant,Dark,53,DuskBall,67,Unpredictable,8,FALSE,
56,Pewter City,Low,Champion,Electric,92,GreatBall,85,Defensive,5,FALSE,
45,Saffron City,Middle,Biker,Water,46,LuxuryBall,82,Defensive,7,FALSE,
62,Celadon City,Middle,Gym Leader Assistant,Flying,39,TimerBall,26,Defensive,13,FALSE,
54,Fuchsia City,Low,Black Market Dealer,Grass,97,NetBall,78,Aggressive,6,FALSE,
62,Viridian City,Middle,PokéMart Seller,Electric,77,TimerBall,58,Aggressive,15,FALSE,
59,Viridian City,Middle,Breeder,Psychic,84,TimerBall,65,Aggressive,11,FALSE,
21,Cerulean City,Low,Gym Leader Assistant,Rock,19,DuskBall,74,Aggressive,8,FALSE,
51,Viridian City,Middle,Biker,Fighting,97,HealBall,21,Defensive,17,FALSE,
15,Pallet Town,Low,Breeder,Dark,52,LuxuryBall,48,Defensive,20,FALSE,
56,Pallet Town,Middle,Elite Trainer,Water,98,HealBall,69,Defensive,23,FALSE,
13,Cinnabar Island,High,Underground Battler,Bug,82,MasterBall,74,Aggressive,7,FALSE,
16,Lavender Town,Middle,Casino Worker,Water,8,DuskBall,43,Defensive,21,FALSE,
50,Lavender Town,Low,Black Market Dealer,Steel,76,DarkBall,53,Unpredictable,5,FALSE,
37,Cerulean City,Low,Police Officer,Dragon,74,GreatBall,37,Unpredictable,12,FALSE,
66,Pallet Town,Middle,Researcher,Poison,12,HealBall,56,Defensive,7,FALSE,
63,Cinnabar Island,Middle,Researcher,Flying,61,PokéBall,54,Unpredictable,21,FALSE,
24,Vermilion City,Middle,Researcher,Dark,97,HealBall,67,Defensive,15,FALSE,
66,Pewter City,Middle,Daycare Worker,Electric,83,MasterBall,43,Defensive,22,TRUE,
48,Cerulean City,Low,PokéMart Seller,Electric,98,DuskBall,47,Unpredictable,16,FALSE,
41,Pallet Town,Low,Casino Worker,Psychic,40,PokéBall,20,Unpredictable,10,FALSE,
12,Pallet Town,Low,Daycare Worker,Electric,87,MasterBall,49,Aggressive,25,FALSE,
37,Vermilion City,Low,Elite Trainer,Water,70,UltraBall,55,Aggressive,18,FALSE,
23,Saffron City,Low,Champion,Fairy,90,DarkBall,75,Defensive,19,FALSE,
62,Cinnabar Island,Middle,Casino Worker,Fighting,29,TimerBall,70,Defensive,11,FALSE,
35,Lavender Town,Middle,Biker,Flying,29,LuxuryBall,75,Aggressive,6,FALSE,
12,Lavender Town,Middle,Casino Worker,Steel,44,LuxuryBall,75,Unpredictable,17,FALSE,
69,Pewter City,Low,Breeder,Poison,39,TimerBall,43,Defensive,7,FALSE,
31,Saffron City,High,Police Officer,Dark,64,TimerBall,31,Aggressive,21,FALSE,
70,Viridian City,Middle,Scientist,Electric,75,PokéBall,63,Aggressive,13,FALSE,
65,Pewter City,Middle,Rocket Grunt,Ghost,39,MasterBall,70,Defensive,23,FALSE,
59,Lavender Town,High,Casino Worker,Ground,11,LuxuryBall,42,Aggressive,3,FALSE,
36,Lavender Town,Middle,Champion,Steel,71,UltraBall,79,Aggressive,25,FALSE,
64,Cinnabar Island,High,Police Officer,Dragon,76,DuskBall,55,Aggressive,5,FALSE,
48,Fuchsia City,Middle,Biker,Ground,93,PokéBall,41,Defensive,24,FALSE,
11,Vermilion City,High,Daycare Worker,Poison,75,NetBall,82,Defensive,23,FALSE,
56,Fuchsia City,Middle,Daycare Worker,Dragon,95,HealBall,43,Unpredictable,24,TRUE,
16,Cinnabar Island,Middle,Scientist,Fire,84,PokéBall,65,Defensive,2,FALSE,
64,Pallet Town,Low,PokéMart Seller,Dark,20,NetBall,68,Aggressive,20,FALSE,
42,Fuchsia City,Low,Researcher,Dark,72,LuxuryBall,68,Unpredictable,14,FALSE,
54,Viridian City,Low,Underground Battler,Rock,55,TimerBall,42,Aggressive,17,FALSE,
38,Viridian City,Low,Rocket Grunt,Fire,5,DuskBall,73,Aggressive,23,FALSE,
27,Fuchsia City,Low,Elite Trainer,Ice,75,MasterBall,63,Unpredictable,3,FALSE,
13,Fuchsia City,Middle,Fisherman,Bug,19,HealBall,39,Aggressive,13,FALSE,
17,Viridian City,Middle,Rocket Grunt,Fairy,52,PokéBall,50,Defensive,2,FALSE,
17,Cerulean City,High,Underground Battler,Grass,90,HealBall,48,Aggressive,5,FALSE,
60,Lavender Town,Middle,Police Officer,Flying,18,MasterBall,31,Defensive,13,FALSE,
39,Vermilion City,Low,Police Officer,Fire,29,NetBall,49,Unpredictable,5,FALSE,
52,Pewter City,Middle,Scientist,Fairy,86,DarkBall,69,Unpredictable,19,FALSE,
70,Cinnabar Island,Middle,Police Officer,Dragon,58,GreatBall,31,Defensive,21,TRUE,
26,Saffron City,Middle,Black Market Dealer,Poison,18,TimerBall,61,Aggressive,7,FALSE,
27,Fuchsia City,High,Police Officer,Water,83,UltraBall,54,Unpredictable,5,FALSE,
59,Vermilion City,Middle,Fisherman,Fairy,89,PokéBall,74,Unpredictable,16,FALSE,
63,Celadon City,Low,Nurse,Dark,59,DarkBall,64,Defensive,3,FALSE,
70,Pallet Town,Low,Nurse,Bug,8,MasterBall,56,Aggressive,20,FALSE,
20,Saffron City,Low,Champion,Bug,39,MasterBall,83,Aggressive,11,FALSE,
53,Viridian City,Low,Fisherman,Normal,58,LuxuryBall,32,Defensive,12,FALSE,
68,Celadon City,Middle,Police Officer,Flying,99,DarkBall,40,Unpredictable,9,FALSE,
63,Fuchsia City,Middle,Elite Trainer,Fighting,12,MasterBall,46,Defensive,16,FALSE,
58,Cerulean City,Low,PokéMart Seller,Normal,66,MasterBall,78,Defensive,1,FALSE,
33,Fuchsia City,Low,Casino Worker,Ice,66,NetBall,52,Aggressive,8,FALSE,
31,Saffron City,Middle,Champion,Electric,80,HealBall,49,Aggressive,14,FALSE,
67,Cerulean City,Low,Police Officer,Rock,9,DuskBall,81,Defensive,9,FALSE,
23,Cerulean City,Middle,PokéMart Seller,Rock,69,UltraBall,74,Unpredictable,10,FALSE,
18,Lavender Town,Low,Researcher,Bug,12,DuskBall,62,Aggressive,25,FALSE,
26,Pallet Town,Low,Biker,Electric,17,PokéBall,44,Unpredictable,10,FALSE,
19,Celadon City,Low,Police Officer,Steel,31,DuskBall,68,Unpredictable,25,FALSE,
19,Cerulean City,High,Champion,Fire,85,PokéBall,45,Unpredictable,1,FALSE,
68,Cerulean City,Low,Daycare Worker,Fairy,45,UltraBall,65,Unpredictable,1,FALSE,
23,Viridian City,Middle,Nurse,Normal,73,LuxuryBall,31,Defensive,3,FALSE,
42,Celadon City,Low,Nurse,Grass,76,NetBall,40,Aggressive,0,FALSE,
30,Lavender Town,High,Casino Worker,Psychic,91,GreatBall,72,Unpredictable,3,FALSE,
25,Cinnabar Island,High,Rocket Grunt,Water,32,MasterBall,37,Aggressive,2,FALSE,
24,Celadon City,Middle,Scientist,Electric,15,PokéBall,52,Unpredictable,8,FALSE,
39,Pewter City,Low,Biker,Ground,8,NetBall,50,Unpredictable,25,FALSE,
30,Pewter City,Middle,PokéMart Seller,Flying,40,PokéBall,85,Aggressive,19,FALSE,
13,Pewter City,Middle,Biker,Electric,51,GreatBall,57,Defensive,2,FALSE,
65,Pewter City,Low,Champion,Grass,64,GreatBall,68,Aggressive,19,FALSE,
36,Cerulean City,Middle,Underground Battler,Grass,72,HealBall,54,Defensive,16,FALSE,
30,Lavender Town,Middle,Police Officer,Steel,33,LuxuryBall,22,Unpredictable,15,FALSE,
32,Viridian City,Low,Scientist,Water,88,PokéBall,34,Unpredictable,22,FALSE,
50,Pewter City,Middle,Black Market Dealer,Steel,64,UltraBall,53,Aggressive,25,FALSE,
51,Pallet Town,Middle,Scientist,Psychic,57,NetBall,38,Unpredictable,17,FALSE,
51,Cinnabar Island,Middle,Daycare Worker,Flying,52,PokéBall,69,Defensive,14,FALSE,
36,Viridian City,Middle,Breeder,Electric,21,GreatBall,75,Defensive,22,FALSE,
68,Celadon City,Middle,Biker,Normal,37,PokéBall,33,Unpredictable,8,FALSE,
42,Vermilion City,Middle,Biker,Electric,48,PokéBall,40,Unpredictable,14,FALSE,
62,Celadon City,Low,Champion,Poison,60,GreatBall,57,Defensive,8,FALSE,
59,Vermilion City,Middle,PokéMart Seller,Water,83,NetBall,49,Defensive,4,FALSE,
21,Pewter City,Middle,Elite Trainer,Bug,95,UltraBall,72,Aggressive,15,FALSE,
27,Vermilion City,High,Scientist,Dragon,26,LuxuryBall,70,Unpredictable,13,FALSE,
40,Lavender Town,Low,Biker,Fairy,29,UltraBall,45,Defensive,7,FALSE,
13,Fuchsia City,Middle,Police Officer,Poison,80,DarkBall,34,Defensive,6,FALSE,
62,Pallet Town,Low,PokéMart Seller,Ground,6,NetBall,87,Defensive,11,FALSE,
34,Pewter City,High,Fisherman,Dark,81,HealBall,35,Aggressive,5,FALSE,
57,Celadon City,Low,Fisherman,Electric,45,TimerBall,30,Unpredictable,17,FALSE,
70,Celadon City,Middle,Underground Battler,Ice,86,GreatBall,62,Aggressive,13,FALSE,
65,Pallet Town,Low,Biker,Electric,85,LuxuryBall,45,Aggressive,12,FALSE,
60,Saffron City,High,Fisherman,Rock,54,DarkBall,40,Unpredictable,11,FALSE,
